Hours_Worked_Per_Week,Access_to_Mental_Health_Resources,Work_Life_Balance_Rating,Social_Isolation_Rating,Sleep_Quality,Risk_Score_Raw,Burnout_Risk
77,1,2,1,8,7.799999999999997,1
31,0,0,1,7,-32.6,0
25,0,2,3,9,-61.0,0
36,1,0,2,9,-41.599999999999994,0
70,0,3,0,6,8.0,1
38,0,1,1,5,-4.800000000000004,1
45,0,3,1,9,-55.0,0
67,1,0,3,6,45.8,1
63,0,0,3,6,40.19999999999999,1
63,0,2,0,8,-19.80000000000001,0
71,1,0,1,8,11.399999999999991,1
51,1,3,2,8,-26.60000000000001,0
25,1,0,2,5,-9.0,0
74,0,0,3,9,19.599999999999994,1
77,0,2,0,5,35.8,1
55,1,0,3,5,41.0,1
57,0,2,0,8,-28.200000000000003,0
30,0,1,2,6,-20.0,0
52,0,2,0,7,-23.200000000000003,0
43,0,0,2,6,4.199999999999989,1
42,1,1,0,6,-19.200000000000003,0
34,1,0,3,6,-0.4000000000000057,1
46,0,2,2,6,-3.6000000000000085,1
30,1,3,1,5,-28.0,0
76,0,1,1,8,12.399999999999991,1
70,0,3,2,8,0.0,1
69,1,3,1,6,14.599999999999994,1
36,1,1,2,7,-23.599999999999994,0
70,0,3,3,9,-4.0,1
72,0,3,3,6,34.8,1
33,0,3,0,6,-43.800000000000004,0
46,0,3,1,7,-29.60000000000001,0
37,1,1,1,5,-6.200000000000003,0
47,1,0,1,6,1.7999999999999972,1
70,0,3,2,7,12.0,1
66,0,1,3,5,50.39999999999999,1
66,1,1,1,5,34.39999999999999,1
23,0,1,0,6,-45.800000000000004,0
26,1,1,1,5,-21.6,0
64,0,2,0,6,5.599999999999994,1
54,1,0,1,6,11.599999999999994,1
67,0,0,1,8,5.799999999999997,1
28,0,3,3,9,-62.800000000000004,0
27,0,1,0,9,-76.2,0
71,1,2,1,8,-0.6000000000000085,1
64,1,1,0,6,11.599999999999994,1
36,0,3,0,7,-51.6,0
36,0,0,3,5,14.400000000000006,1
68,0,3,3,8,5.199999999999989,1
52,0,3,0,8,-41.2,0
51,1,3,3,8,-18.60000000000001,0
27,1,3,1,8,-68.2,0
38,1,3,1,9,-64.80000000000001,0
57,0,3,3,6,13.799999999999997,1
22,0,3,0,8,-83.2,0
78,1,0,1,8,21.19999999999999,1
24,0,0,2,8,-46.400000000000006,0
32,1,1,0,7,-45.2,0
66,1,1,0,7,2.3999999999999915,1
65,1,2,2,5,35.0,1
80,1,2,2,6,44.0,1
50,0,0,0,8,-26.0,0
74,1,0,2,5,59.599999999999994,1
35,0,2,3,5,1.0,1
69,1,0,3,6,48.599999999999994,1
51,1,2,0,7,-24.60000000000001,0
41,1,1,3,6,3.4000000000000057,1
48,1,0,1,5,15.199999999999989,1
41,0,0,3,6,9.400000000000006,1
62,0,2,3,7,14.799999999999997,1
22,0,3,2,5,-31.200000000000003,0
73,0,3,3,6,36.19999999999999,1
29,1,1,0,8,-61.400000000000006,0
61,0,0,3,8,13.399999999999991,1
40,0,0,3,6,8.0,1
35,1,2,0,6,-35.0,0
31,0,3,0,7,-58.6,0
21,0,3,2,5,-32.6,0
60,0,1,1,6,14.0,1
43,0,3,3,5,6.199999999999989,1
54,1,3,1,8,-30.400000000000006,0
75,1,3,2,5,43.0,1
49,0,2,0,9,-51.400000000000006,0
76,1,3,0,7,4.3999999999999915,1
49,0,1,0,7,-21.400000000000006,0
66,0,3,2,5,30.39999999999999,1
54,0,1,3,7,9.599999999999994,1
38,1,2,2,5,-2.8000000000000114,1
69,1,2,0,5,24.599999999999994,1
27,1,1,3,8,-40.2,0
45,1,2,0,5,-9.000000000000007,0
68,1,0,0,7,11.199999999999989,1
59,1,0,2,9,-9.400000000000006,1
26,0,0,2,6,-19.6,0
49,1,0,1,7,-7.400000000000006,0
26,0,0,0,9,-71.6,0
22,0,2,3,7,-41.2,0
20,1,1,0,9,-86.0,0
55,0,2,3,7,5.0,1
44,0,3,1,6,-20.400000000000006,0
56,0,0,0,8,-17.60000000000001,0
20,1,0,3,8,-44.0,0
34,1,2,3,6,-12.400000000000006,0
56,0,3,1,7,-15.600000000000009,0
32,1,2,2,9,-59.2,0
59,0,1,1,5,24.599999999999994,1
27,1,0,3,7,-22.200000000000003,0
24,0,2,1,6,-42.400000000000006,0
79,0,1,2,8,24.599999999999994,1
28,1,0,0,8,-56.800000000000004,0
20,1,0,1,7,-48.0,0
55,1,0,1,9,-23.0,0
54,1,3,0,6,-14.400000000000006,0
21,1,2,1,6,-46.6,0
59,0,0,2,9,-9.400000000000006,1
42,0,0,3,9,-25.200000000000003,0
28,0,1,1,7,-42.800000000000004,0
53,1,2,0,7,-21.80000000000001,0
65,1,1,0,8,-11.0,1
33,0,2,1,8,-53.800000000000004,0
23,0,0,0,9,-75.80000000000001,0
49,0,3,3,5,14.599999999999994,1
50,0,1,3,5,28.0,1
57,1,3,0,5,1.7999999999999972,1
30,0,3,1,6,-40.0,0
54,1,3,1,7,-18.400000000000006,0
27,0,2,0,9,-82.2,0
22,1,2,3,8,-53.2,0
33,1,3,3,5,-7.800000000000011,0
79,1,0,1,8,22.599999999999994,1
32,1,0,3,7,-15.200000000000003,0
64,0,3,2,9,-20.400000000000006,0
51,0,1,3,5,29.39999999999999,1
53,0,1,1,5,16.19999999999999,1
64,1,2,3,9,-6.400000000000006,0
80,0,1,3,8,34.0,1
38,0,0,0,7,-30.800000000000004,0
78,0,3,2,7,23.19999999999999,1
57,1,1,0,7,-10.200000000000003,0
35,1,3,3,8,-41.0,0
21,1,1,3,8,-48.6,0
59,0,2,0,5,10.599999999999994,1
36,0,0,2,8,-29.599999999999994,0
74,0,2,1,6,27.599999999999994,1
53,1,3,0,9,-51.80000000000001,0
61,0,0,3,8,13.399999999999991,1
79,1,0,3,7,50.599999999999994,1
35,1,2,1,8,-51.0,0
57,1,1,3,5,37.8,1
79,1,2,3,9,14.599999999999994,1
21,0,3,1,9,-88.6,0
21,0,1,3,7,-36.6,0
45,1,2,3,9,-33.0,0
32,0,2,2,6,-23.200000000000003,0
75,1,1,0,9,-9.0,1
66,0,1,2,7,18.39999999999999,1
50,0,1,2,9,-28.0,0
79,1,2,3,8,26.599999999999994,1
53,1,1,0,5,8.199999999999989,1
58,1,1,0,8,-20.80000000000001,0
22,1,1,3,6,-23.200000000000003,0
27,0,0,2,6,-18.200000000000003,0
42,1,3,2,5,-3.200000000000003,1
33,0,1,2,5,-3.8000000000000043,1
75,1,3,0,5,27.0,1
74,0,1,3,5,61.599999999999994,1
46,1,1,0,9,-49.60000000000001,0
73,0,0,2,8,22.19999999999999,1
48,0,0,0,6,-4.800000000000011,1
58,0,1,0,9,-32.80000000000001,0
72,1,1,3,5,58.8,1
58,1,1,3,7,15.199999999999989,1
20,1,3,0,7,-74.0,0
36,1,1,1,8,-43.6,0
60,0,3,3,6,18.0,1
49,0,0,1,6,4.599999999999994,1
72,0,3,3,8,10.799999999999997,1
32,1,1,2,5,-5.200000000000003,0
40,0,0,1,5,4.0,1
38,0,2,2,6,-14.800000000000011,0
72,1,0,2,6,44.8,1
38,1,2,0,6,-30.800000000000004,0
76,0,3,2,5,44.39999999999999,1
44,1,0,2,7,-6.400000000000006,0
41,1,0,2,8,-22.599999999999994,0
50,1,0,2,8,-10.0,0
36,1,3,0,9,-75.6,0
74,0,1,0,9,-10.400000000000006,1
42,0,3,2,7,-27.200000000000003,0
51,0,0,1,6,7.3999999999999915,1
29,0,1,3,7,-25.400000000000006,0
29,0,0,1,9,-59.400000000000006,0
55,1,0,2,9,-15.0,0
27,0,2,0,8,-70.2,0
73,0,0,2,7,34.19999999999999,1
71,1,3,2,5,37.39999999999999,1
39,1,3,0,9,-71.4,0
51,1,3,1,8,-34.60000000000001,0
69,0,1,3,6,42.599999999999994,1
33,1,2,2,7,-33.800000000000004,0
69,1,2,0,9,-23.400000000000006,0
47,1,0,3,5,29.799999999999997,1
65,0,0,3,9,7.0,1
71,1,2,3,5,51.39999999999999,1
72,1,1,0,7,10.799999999999997,1
43,0,3,2,5,-1.8000000000000114,1
34,1,0,0,5,-12.400000000000006,0
41,0,2,2,8,-34.599999999999994,0
49,0,1,1,7,-13.400000000000006,0
23,1,3,3,9,-69.80000000000001,0
32,0,0,2,6,-11.200000000000003,0
78,1,3,1,7,15.199999999999989,1
42,1,3,0,7,-43.2,0
27,1,2,3,6,-22.200000000000003,0
37,1,2,2,9,-52.2,0
31,0,3,3,8,-46.599999999999994,0
74,1,3,3,9,1.5999999999999943,1
50,1,0,3,6,22.0,1
33,1,1,0,9,-67.80000000000001,0
53,0,1,3,7,8.199999999999989,1
37,0,3,2,8,-46.2,0
75,1,2,0,5,33.0,1
53,0,1,1,9,-31.80000000000001,0
30,0,3,2,5,-20.0,0
60,1,2,0,8,-24.0,0
31,1,0,2,5,-0.6000000000000014,1
68,1,1,2,9,-2.8000000000000114,1
34,1,0,1,6,-16.400000000000006,0
76,1,2,0,7,10.399999999999991,1
50,0,3,3,7,-8.0,0
68,1,0,2,5,51.19999999999999,1
77,1,3,2,7,21.799999999999997,1
48,1,1,2,7,-6.800000000000011,0
45,1,0,2,6,7.0,1
37,1,1,2,5,1.7999999999999972,1
51,0,1,0,6,-6.6000000000000085,0
41,1,1,2,6,-4.599999999999994,1
57,0,1,2,8,-6.200000000000003,0
36,1,1,2,5,0.4000000000000057,1
42,1,2,3,6,-1.2000000000000028,1
43,1,0,3,9,-23.80000000000001,0
69,0,3,0,7,-5.400000000000006,0
27,1,3,2,5,-24.200000000000003,0
60,1,2,2,8,-8.0,0
25,1,3,1,6,-47.0,0
24,1,3,3,9,-68.4,0
63,1,3,1,7,-5.800000000000011,0
76,1,0,2,7,38.39999999999999,1
48,1,3,2,9,-42.80000000000001,0
47,0,0,1,5,13.799999999999997,1
30,1,3,0,7,-60.0,0
76,1,3,0,7,4.3999999999999915,1
20,1,0,1,7,-48.0,0
62,0,2,2,6,18.799999999999997,1
38,0,3,1,6,-28.800000000000004,0
28,1,1,3,7,-26.800000000000004,0
46,0,1,0,8,-37.60000000000001,0
53,1,2,1,7,-13.800000000000011,0
63,1,1,0,5,22.19999999999999,1
23,0,0,3,8,-39.800000000000004,0
55,1,3,2,5,15.0,1
37,0,3,2,9,-58.2,0
34,0,3,2,9,-62.400000000000006,0
70,0,3,0,6,8.0,1
32,1,1,3,6,-9.200000000000003,0
38,1,1,1,6,-16.800000000000004,0
68,1,1,2,9,-2.8000000000000114,1
25,1,0,0,5,-25.0,0
67,1,1,2,8,7.799999999999997,1
75,1,1,3,6,51.0,1
31,1,3,1,9,-74.6,0
70,0,1,2,6,36.0,1
56,1,2,3,7,6.3999999999999915,1
36,1,2,0,8,-57.6,0
77,1,3,3,5,53.80000000000001,1
42,0,1,0,6,-19.200000000000003,0
45,0,2,2,7,-17.0,0
48,0,2,2,7,-12.800000000000011,0
52,1,0,3,8,0.7999999999999972,1
79,0,3,0,9,-15.400000000000006,0
46,0,2,3,9,-31.60000000000001,0
44,1,2,3,6,1.5999999999999943,1
75,1,3,2,6,31.0,1
74,1,1,2,9,5.599999999999994,1
29,0,3,2,5,-21.400000000000006,0
66,1,0,3,5,56.39999999999999,1
42,1,0,3,7,-1.2000000000000028,1
40,1,0,1,8,-32.0,0
40,1,2,1,5,-8.0,0
62,1,1,3,6,32.8,1
32,1,0,1,5,-7.200000000000003,0
56,0,3,3,8,-11.600000000000009,0
52,1,0,2,6,16.799999999999997,1
43,0,2,0,8,-47.800000000000004,0
63,0,0,2,9,-3.8000000000000114,1
30,1,1,3,8,-36.0,0
36,0,0,2,8,-29.599999999999994,0
23,0,1,3,8,-45.800000000000004,0
66,0,1,3,6,38.39999999999999,1
44,1,3,1,8,-44.400000000000006,0
49,0,1,3,8,-9.400000000000006,0
28,0,2,0,7,-56.800000000000004,0
40,0,2,1,6,-20.0,0
39,0,1,0,8,-47.400000000000006,0
38,1,1,3,5,11.199999999999989,1
38,1,0,2,8,-26.80000000000001,0
31,0,0,3,5,7.400000000000006,1
56,1,3,3,9,-23.60000000000001,0
61,1,0,2,9,-6.6000000000000085,1
36,0,2,2,6,-17.599999999999994,0
56,1,0,0,6,6.3999999999999915,1
73,1,3,1,9,-15.800000000000011,0
67,0,3,1,6,11.799999999999997,1
58,0,1,1,5,23.19999999999999,1
47,1,3,0,5,-12.200000000000003,0
60,1,1,0,7,-6.0,1
54,1,2,2,6,7.599999999999994,1
66,1,2,1,6,16.39999999999999,1
67,0,0,3,7,33.8,1
37,0,3,0,8,-62.2,0
33,0,2,3,5,-1.8000000000000114,1
54,0,1,1,8,-18.400000000000006,0
63,0,3,1,7,-5.800000000000011,0
60,1,3,0,6,-6.0,0
79,1,1,0,8,8.599999999999994,1
26,0,3,2,6,-37.6,0
60,0,3,3,7,6.0,1
32,0,2,2,9,-59.2,0
37,1,1,2,6,-10.200000000000003,0
56,1,2,3,8,-5.6000000000000085,0
32,1,1,1,8,-49.2,0
55,0,0,3,7,17.0,1
50,0,3,1,8,-36.0,0
21,0,3,2,5,-32.6,0
35,0,2,1,6,-27.0,0
28,0,3,1,5,-30.800000000000004,0
28,1,3,1,7,-54.800000000000004,0
57,0,2,3,5,31.799999999999997,1
30,1,2,1,5,-22.0,0
73,1,1,3,6,48.19999999999999,1
75,1,0,0,6,33.0,1
41,1,2,0,9,-62.6,0
52,1,1,2,5,22.799999999999997,1
55,0,2,2,6,9.0,1
64,0,1,3,5,47.599999999999994,1
42,0,0,1,5,6.799999999999997,1
64,1,1,1,7,7.599999999999994,1
64,1,1,0,7,-0.4000000000000057,1
53,1,3,3,5,20.19999999999999,1
28,1,2,1,7,-48.800000000000004,0
43,1,1,1,6,-9.800000000000011,0
27,1,2,3,5,-10.200000000000003,0
26,0,1,2,7,-37.6,0
55,1,3,3,6,11.0,1
37,1,3,3,5,-2.200000000000003,1
22,0,0,1,5,-21.200000000000003,0
47,1,1,0,7,-24.200000000000003,0
25,0,3,1,6,-47.0,0
63,0,2,1,5,24.19999999999999,1
63,0,1,1,5,30.19999999999999,1
40,1,1,3,9,-34.0,0
47,0,0,3,5,29.799999999999997,1
59,0,2,1,9,-29.400000000000006,0
73,1,0,1,9,2.1999999999999886,1
73,0,1,0,6,24.19999999999999,1
20,1,0,2,8,-52.0,0
55,1,1,1,9,-29.0,0
40,0,1,3,6,2.0,1
79,1,0,2,7,42.599999999999994,1
62,1,0,2,9,-5.200000000000003,1
54,0,1,0,8,-26.400000000000006,0
32,0,0,2,7,-23.200000000000003,0
76,0,0,1,9,6.3999999999999915,1
68,0,1,1,9,-10.800000000000011,1
73,1,2,3,8,18.19999999999999,1
73,0,0,1,5,50.19999999999999,1
29,0,0,1,8,-47.400000000000006,0
72,0,3,0,6,10.799999999999997,1
63,1,2,2,6,20.19999999999999,1
66,1,0,0,8,-3.6000000000000085,1
72,1,1,2,8,14.799999999999997,1
29,1,3,0,8,-73.4,0
65,1,3,3,8,1.0,1
32,0,3,0,8,-69.2,0
56,1,0,0,9,-29.60000000000001,0
57,1,1,3,7,13.799999999999997,1
43,1,3,1,6,-21.80000000000001,0
21,0,2,1,6,-46.6,0
41,0,3,3,7,-20.599999999999994,0
36,1,3,3,8,-39.599999999999994,0
55,0,2,0,7,-19.0,0
33,1,3,3,8,-43.80000000000001,0
29,0,3,3,6,-25.400000000000006,0
54,0,2,2,5,19.599999999999994,1
44,1,0,2,6,5.599999999999994,1
22,0,2,1,6,-45.2,0
66,1,0,3,5,56.39999999999999,1
57,1,0,0,7,-4.200000000000003,1
36,1,0,1,9,-49.6,0
31,0,2,1,8,-56.6,0
73,0,2,1,8,2.1999999999999886,1
71,1,0,3,6,51.39999999999999,1
43,1,2,3,5,12.199999999999989,1
48,0,0,0,6,-4.800000000000011,1
62,1,2,0,6,2.799999999999997,1
44,0,1,1,7,-20.400000000000006,0
55,0,2,3,8,-7.0,0
77,0,2,0,9,-12.200000000000003,0
79,1,2,2,5,54.599999999999994,1
45,1,0,2,9,-29.0,0
57,0,0,1,5,27.799999999999997,1
20,1,1,2,8,-58.0,0
39,1,1,1,7,-27.400000000000006,0
74,0,3,3,9,1.5999999999999943,1
47,0,1,1,5,7.799999999999997,1
35,1,0,1,6,-15.0,0
66,0,1,3,8,14.399999999999991,1
36,1,1,0,7,-39.6,0
59,0,2,0,6,-1.4000000000000057,1
47,0,1,0,7,-24.200000000000003,0
77,1,3,0,5,29.799999999999997,1
31,1,2,1,6,-32.6,0
46,1,0,0,7,-19.60000000000001,0
73,1,3,2,8,4.199999999999989,1
72,1,0,2,9,8.799999999999997,1
61,0,3,0,9,-40.60000000000001,0
78,0,2,2,6,41.19999999999999,1
66,1,3,2,8,-5.6000000000000085,0
49,0,3,3,8,-21.400000000000006,0
60,1,1,3,7,18.0,1
53,0,0,0,6,2.1999999999999886,1
56,0,2,1,8,-21.60000000000001,0
25,1,3,1,7,-59.0,0
26,1,0,3,8,-35.6,0
51,1,0,3,6,23.39999999999999,1
51,0,1,1,8,-22.60000000000001,0
72,1,0,0,8,4.799999999999997,1
44,1,2,1,8,-38.400000000000006,0
52,1,1,1,9,-33.2,0
74,1,3,2,5,41.599999999999994,1
77,1,2,1,6,31.799999999999997,1
26,1,2,3,9,-59.6,0
71,0,2,0,5,27.39999999999999,1
76,0,1,1,8,12.399999999999991,1
31,0,0,2,8,-36.6,0
35,0,2,3,9,-47.0,0
35,1,0,3,7,-11.0,0
62,1,0,2,6,30.799999999999997,1
72,0,2,3,5,52.8,1
55,0,0,2,8,-3.0,1
32,0,1,3,6,-9.200000000000003,0
26,1,1,3,8,-41.6,0
55,1,3,3,8,-13.0,0
66,1,0,3,8,20.39999999999999,1
70,0,0,2,6,42.0,1
28,0,3,1,9,-78.80000000000001,0
51,0,1,3,6,17.39999999999999,1
30,0,3,2,6,-32.0,0
27,0,3,2,7,-48.2,0
52,1,3,2,7,-13.200000000000003,0
42,1,0,1,9,-41.2,0
44,1,0,0,7,-22.400000000000006,0
75,1,0,2,9,13.0,1
27,1,0,2,8,-42.2,0
64,0,2,2,8,-2.4000000000000057,1
41,1,3,1,6,-24.599999999999994,0
78,0,3,3,8,19.19999999999999,1
23,1,0,1,7,-43.800000000000004,0
59,0,1,2,5,32.599999999999994,1
22,0,2,0,6,-53.2,0
48,0,2,2,9,-36.80000000000001,0
60,0,1,3,8,6.0,1
48,0,0,0,6,-4.800000000000011,1
53,0,2,0,6,-9.800000000000011,0
53,1,2,1,6,-1.8000000000000114,1
47,0,3,1,8,-40.2,0
32,0,3,3,9,-57.2,0
34,1,0,1,6,-16.400000000000006,0
79,0,0,3,6,62.599999999999994,1
42,1,3,0,6,-31.200000000000003,0
63,1,3,0,8,-25.80000000000001,0
45,0,3,0,7,-39.00000000000001,0
23,0,1,3,9,-57.800000000000004,0
45,1,2,1,6,-13.0,0
59,0,0,1,6,18.599999999999994,1
28,1,0,1,6,-24.800000000000004,0
74,0,1,2,8,17.599999999999994,1
24,1,3,0,7,-68.4,0
75,0,2,0,6,21.0,1
51,0,3,2,6,-2.6000000000000085,1
39,1,0,0,8,-41.400000000000006,0
69,1,1,0,9,-17.400000000000006,1
30,1,2,2,9,-62.0,0
34,1,2,0,7,-48.400000000000006,0
51,0,2,1,9,-40.60000000000001,0
47,1,2,2,6,-2.200000000000003,1
41,1,1,0,8,-44.6,0
60,0,0,1,6,20.0,1
36,0,2,3,6,-9.599999999999994,0
78,1,2,0,7,13.199999999999989,1
45,0,0,2,9,-29.0,0
63,1,3,1,9,-29.80000000000001,0
26,0,2,3,9,-59.6,0
61,1,2,3,6,25.39999999999999,1
76,0,3,0,8,-7.6000000000000085,0
45,1,0,3,8,-9.0,0
44,1,0,2,6,5.599999999999994,1
29,0,2,3,5,-7.400000000000006,0
78,0,0,0,6,37.19999999999999,1
64,1,3,3,9,-12.400000000000006,0
38,1,1,0,6,-24.800000000000004,0
30,0,3,3,5,-12.0,0
32,0,3,1,6,-37.2,0
72,0,1,0,9,-13.200000000000003,1
27,0,3,2,7,-48.2,0
59,0,2,2,8,-9.400000000000006,0
23,0,2,3,5,-15.800000000000004,0
66,0,0,1,7,16.39999999999999,1
50,0,0,3,8,-2.0,1
47,0,3,3,7,-12.200000000000003,0
30,1,2,1,6,-34.0,0
62,0,2,0,6,2.799999999999997,1
20,0,1,2,8,-58.0,0
68,1,0,1,8,7.199999999999989,1
66,1,2,3,6,32.39999999999999,1
71,1,3,0,6,9.399999999999991,1
57,1,2,3,8,-4.200000000000003,1
43,1,0,0,8,-35.800000000000004,0
73,1,3,2,8,4.199999999999989,1
79,0,0,2,9,18.599999999999994,1
76,1,2,0,9,-13.600000000000009,0
66,1,2,2,6,24.39999999999999,1
50,1,2,3,9,-26.0,0
60,0,0,0,5,24.0,1
65,1,3,3,6,25.0,1
69,0,2,0,5,24.599999999999994,1
45,1,2,3,7,-9.0,0
68,1,2,2,5,39.19999999999999,1
69,0,1,1,7,14.599999999999994,1
24,0,1,3,5,-8.400000000000006,0
39,1,3,0,7,-47.400000000000006,0
71,0,0,2,7,31.39999999999999,1
60,0,2,0,6,0.0,1
30,1,2,3,8,-42.0,0
75,1,0,0,8,9.0,1
73,1,0,0,6,30.19999999999999,1
52,0,3,3,7,-5.200000000000003,0
69,1,0,2,8,16.599999999999994,1
57,1,2,2,8,-12.200000000000003,0
46,0,3,3,5,10.399999999999991,1
53,0,1,2,9,-23.80000000000001,0
34,1,3,1,6,-34.400000000000006,0
51,0,3,0,9,-54.60000000000001,0
80,1,3,3,7,34.0,1
77,0,0,1,5,55.8,1
40,1,2,0,8,-52.0,0
65,0,0,3,5,55.0,1
24,0,2,2,6,-34.400000000000006,0
25,0,0,3,7,-25.0,0
57,0,3,3,5,25.799999999999997,1
41,1,2,0,5,-14.600000000000001,0
37,0,0,0,5,-8.200000000000003,0
33,1,3,0,8,-67.80000000000001,0
29,0,1,1,7,-41.400000000000006,0
65,0,0,2,8,11.0,1
32,1,0,3,5,8.799999999999997,1
50,0,1,3,8,-8.0,0
49,0,0,2,8,-11.400000000000006,0
22,1,1,3,6,-23.200000000000003,0
49,0,2,0,9,-51.400000000000006,0
25,1,1,3,9,-55.0,0
48,0,3,2,6,-6.800000000000011,0
27,0,1,1,6,-32.2,0
63,0,2,1,8,-11.800000000000011,0
64,1,1,2,8,3.5999999999999943,1
62,0,1,3,7,20.799999999999997,1
63,0,2,3,9,-7.800000000000011,0
52,0,0,1,8,-15.200000000000003,0
36,0,0,3,7,-9.599999999999994,0
67,0,3,1,9,-24.200000000000003,0
30,0,3,2,7,-44.0,0
32,0,1,2,7,-29.200000000000003,0
69,0,0,3,6,48.599999999999994,1
30,0,0,0,5,-18.0,0
50,1,1,0,5,4.0,1
47,0,2,1,5,1.7999999999999972,1
63,1,0,2,7,20.19999999999999,1
25,1,3,1,8,-71.0,0
60,1,1,2,5,34.0,1
35,0,2,1,8,-51.0,0
23,1,3,1,9,-85.80000000000001,0
54,1,0,1,5,23.599999999999994,1
79,1,2,3,7,38.599999999999994,1
67,0,3,0,6,3.799999999999997,1
75,1,1,2,7,31.0,1
78,0,2,1,8,9.199999999999989,1
45,1,2,0,9,-57.00000000000001,0
76,1,1,1,7,24.39999999999999,1
31,0,0,1,6,-20.6,0
30,0,0,2,6,-14.0,0
56,1,2,3,9,-17.60000000000001,0
44,1,2,1,5,-2.4000000000000057,1
37,1,2,2,7,-28.200000000000003,0
38,0,3,3,7,-24.80000000000001,0
42,0,2,3,6,-1.2000000000000028,1
74,1,0,0,8,7.599999999999994,1
57,1,1,0,7,-10.200000000000003,0
73,0,1,1,6,32.19999999999999,1
37,0,1,0,8,-50.2,0
45,1,2,2,5,7.0,1
25,0,2,2,5,-21.0,0
23,1,1,0,6,-45.800000000000004,0
63,0,3,2,6,14.199999999999989,1
70,1,3,2,5,36.0,1
48,1,3,1,6,-14.800000000000011,0
78,1,3,1,9,-8.800000000000011,0
80,0,0,2,7,44.0,1
53,1,1,0,9,-39.80000000000001,0
36,1,0,2,8,-29.599999999999994,0
62,0,2,3,6,26.799999999999997,1
62,1,3,3,6,20.799999999999997,1
72,1,3,3,8,10.799999999999997,1
35,1,1,1,7,-33.0,0
21,0,3,0,5,-48.6,0
53,0,1,2,9,-23.80000000000001,0
74,0,2,0,7,7.599999999999994,1
27,0,3,0,5,-40.2,0
32,1,3,0,5,-33.2,0
61,0,0,3,6,37.39999999999999,1
27,0,1,2,8,-48.2,0
49,0,1,1,6,-1.4000000000000057,1
51,1,3,0,8,-42.60000000000001,0
55,1,0,0,6,5.0,1
66,1,3,3,9,-9.600000000000009,0
49,0,1,3,6,14.599999999999994,1
20,1,1,2,9,-70.0,0
62,1,3,1,7,-7.200000000000003,0
58,0,2,1,7,-6.800000000000011,0
36,1,3,3,6,-15.599999999999994,0
78,0,0,2,7,41.19999999999999,1
39,0,1,0,5,-11.400000000000006,0
43,1,1,2,9,-37.80000000000001,0
69,0,3,1,8,-9.400000000000006,0
41,0,2,3,9,-38.599999999999994,0
48,0,1,0,6,-10.800000000000011,0
41,0,3,0,7,-44.6,0
63,0,2,1,7,0.19999999999998863,1
28,0,3,0,5,-38.800000000000004,0
56,1,3,2,7,-7.6000000000000085,0
29,0,3,1,6,-41.400000000000006,0
55,0,1,1,6,7.0,1
56,0,2,0,8,-29.60000000000001,0
47,0,0,1,9,-34.2,0
47,1,0,3,9,-18.200000000000003,0
61,1,1,2,9,-12.600000000000009,1
62,0,1,1,8,-7.200000000000003,1
40,1,3,3,8,-34.0,0
43,0,3,0,8,-53.800000000000004,0
61,0,2,1,5,21.39999999999999,1
79,0,3,3,8,20.599999999999994,1
59,0,2,0,7,-13.400000000000006,0
21,1,3,3,5,-24.6,0
74,1,3,0,7,1.5999999999999943,1
27,0,0,2,9,-54.2,0
67,0,1,1,6,23.799999999999997,1
46,1,2,2,9,-39.60000000000001,0
41,1,0,2,8,-22.599999999999994,0
56,0,3,1,6,-3.6000000000000085,1
46,1,0,2,9,-27.60000000000001,0
76,0,2,2,5,50.39999999999999,1
48,1,1,3,8,-10.800000000000011,0
22,1,0,0,9,-77.2,0
63,1,2,2,6,20.19999999999999,1
32,1,3,1,7,-49.2,0
64,0,0,3,9,5.599999999999994,1
29,0,1,0,5,-25.400000000000006,0
55,1,2,2,6,9.0,1
28,0,1,2,9,-58.800000000000004,0
73,1,3,1,7,8.199999999999989,1
75,1,1,2,8,19.0,1
74,0,3,1,8,-2.4000000000000057,1
46,0,3,2,8,-33.60000000000001,0
53,0,0,2,6,18.19999999999999,1
70,1,3,1,7,4.0,1
20,0,1,0,7,-62.0,0
51,0,0,3,9,-12.600000000000009,0
44,0,3,1,8,-44.400000000000006,0
48,0,2,0,6,-16.80000000000001,0
26,1,2,0,8,-71.6,0
68,1,3,1,8,-10.800000000000011,0
22,1,0,3,9,-53.2,0
39,1,0,1,9,-45.400000000000006,0
39,1,0,2,9,-37.400000000000006,0
72,1,1,2,5,50.8,1
49,1,2,0,5,-3.4000000000000057,1
54,0,3,2,6,1.5999999999999943,1
54,1,3,3,6,9.599999999999994,1
68,1,2,1,9,-16.80000000000001,0
58,1,1,3,7,15.199999999999989,1
46,1,0,0,6,-7.6000000000000085,0
45,0,2,2,5,7.0,1
33,1,3,2,5,-15.800000000000004,0
36,1,1,1,8,-43.6,0
37,0,3,3,9,-50.2,0
64,1,0,3,7,29.599999999999994,1
71,1,2,1,9,-12.600000000000009,0
48,1,0,2,5,23.19999999999999,1
39,1,1,0,7,-35.400000000000006,0
72,1,2,0,6,16.799999999999997,1
46,1,0,1,8,-23.60000000000001,0
37,1,0,1,5,-0.20000000000000284,1
23,0,0,1,8,-55.800000000000004,0
20,0,1,3,9,-62.0,0
69,1,0,2,7,28.599999999999994,1
20,0,3,2,9,-82.0,0
77,1,2,1,8,7.799999999999997,1
